"","text","date","time","textfre","score","result","name"
"180"," us election data guru bela stantic reveals donald trump is on track to win again ",2020-09-20,"21:52:13"," us election data guru bela stantic reveals track win ",2,"postive","trump"
"181"," trump supporters disrupt early voting in forcing escorts through crowd for voters to cast ballo ",2020-09-20,"21:41:57"," supporters disrupt early voting forcing escorts crowd voters cast ballo ",0,"neutral","trump"
"182","i truly hope and pray that actually made the last wish not to be replaced by president trump i ",2020-09-20,"21:38:48"," truly hope pray actually made last wish replaced president ",-1,"negative","trump"
"183","trump new ad has honorable vet hating biden other honorable vets support bidens s see trump as weak and dangerous ",2020-09-20,"21:36:38"," new ad honorable vet hating honorable vets support bidens s see weak dangerous ",1,"postive","trump"
"184","class assignment weve seen how trump handled the coronavirus crisis if hes reelected will his attitude chang ",2020-09-20,"21:30:08","class assignment weve seen handled coronavirus crisis hes reelected will attitude chang ",-1,"negative","trump"
"185","will president trump reign supreme in this election check out my blog and let me know your thoughts in the comment ",2020-09-20,"21:30:00","will president reign supreme election check blog let know thoughts comment ",2,"postive","trump"
"186","trumps plan to replace ginsburg an abuse of power says biden ",2020-09-20,"21:27:57"," plan replace ginsburg abuse power says ",-1,"negative","trump"
"187","from trump no respect for ruth bader ginsburg or the rules once a cheater always a cheat ",2020-09-20,"20:48:10"," respect ruth bader ginsburg rules cheater always cheat ",-1,"negative","trump"
"188","recent gt support of involves confusionresentment trump despised ",2020-09-20,"20:44:32","recent gt support involves confusionresentment despised ",0,"neutral","trump"
"189","the country will be better off without him anthony scaramucci speaking of donald trump ",2020-09-20,"20:44:05"," country will better without anthony scaramucci speaking ",1,"postive","trump"
"190","trump is setting a trap dont take the bait voting twice is fraud its a felony under federal amp state law if yo ",2020-09-20,"20:39:28"," setting trap dont take bait voting twice fraud felony federal amp state law yo ",-4,"negative","trump"
"191","supreme court biden accuses trump and republicans of abuse of power ",2020-09-20,"20:23:12","supreme court accuses republicans abuse power ",-1,"negative","trump"
"192","dear lincoln project im not sure trumpism is conservatism at all its radical its a massive power grab and i ",2020-09-21,"23:55:17","dear lincoln project im sure trumpism conservatism radical massive power grab ",0,"neutral","trump"
"193"," presidential election news update biden marks grim coronavirus milestone says trump panicked on pandemic ",2020-09-21,"23:44:47"," presidential election news update marks grim coronavirus milestone says panicked pandemic ",-3,"negative","trump"
"194","think voting will be enough to cancel trump be prepared to be in the streets protesting because democracy is at st ",2020-09-21,"23:38:21","think voting will enough cancel prepared streets protesting democracy st ",0,"neutral","trump"
"195","social security medicare and the election where do trump and biden stand do you know the differences and simi ",2020-09-21,"23:30:04","social security medicare election stand know differences simi ",0,"neutral","trump"
"196","this is what passes for expertise in the trump administration this is todays gop ",2020-09-21,"23:30:00"," passes expertise administration todays gop ",1,"postive","trump"
"197","biden was in my hometown today almost seems like there were more trump supporters ",2020-09-21,"23:25:29"," hometown today almost seems like supporters ",4,"postive","trump"
"198","david siders its a big big swing trump loses ground with white voters via ",2020-09-21,"23:15:00","david siders big big swing loses ground white voters via ",2,"postive","trump"
"199"," trump in ohio ",2020-09-21,"23:14:05"," ohio ",0,"neutral","trump"
"200","eric trump in randomly begins saying fox new host names but wait who likes sean hannity alright tu ",2020-09-21,"23:10:58","eric randomly begins saying fox new host names wait likes sean hannity alright tu ",0,"neutral","trump"
"201"," i have one statement could change ur view of trump forever in trump promised a ",2020-09-21,"23:09:52"," one statement change ur view forever promised ",2,"postive","trump"
"202"," presidential election news update wisconsin campaign memo biden ignores scotus slams trump on covid ",2020-09-21,"23:05:13"," presidential election news update wisconsin campaign memo ignores scotus slams covid ",-1,"negative","trump"
"203"," and even at times are such clumsy speakers not as bad as trump though representing ",2020-09-21,"23:00:58"," even times clumsy speakers bad though representing ",0,"neutral","trump"
"204","we are well beyond the threshold of evidence trump isnt even trying to hide that hes stealing t ",2020-09-21,"23:00:00"," well beyond threshold evidence isnt even trying hide hes stealing t ",-1,"negative","trump"
"205"," why is it that trump and the crowd feel that lyin ",2020-09-21,"22:51:36"," crowd feel lyin ",0,"neutral","trump"
"206"," presidential election news update trump met with potential scotus nominee amy coney barrett sources tell fo ",2020-09-21,"22:48:57"," presidential election news update met potential scotus nominee amy coney barrett sources tell fo ",0,"neutral","trump"
"207"," we shouldnt be surprised the gop and trump will try anything we all need to keep al ",2020-09-21,"22:45:08"," shouldnt surprised gop will try anything need keep al ",0,"neutral","trump"
"208","usa minnesota redfield amp wilton poll presidential election biden dems centreleft trump gop conserv ",2020-09-21,"22:43:38","usa minnesota redfield amp wilton poll presidential election dems centreleft gop conserv ",0,"neutral","trump"
"209"," are you voting for biden or trump as in not rd party will you be okay if the major candidate you oppose ",2020-09-21,"22:41:05"," voting rd party will okay major candidate oppose ",0,"neutral","trump"
"210","so in his offteleprompter style declares his love for but why does trump tends to forget just as ",2020-09-21,"22:35:10"," offteleprompter style declares love tends forget just ",0,"neutral","trump"
"211","judge dismisses trump challenge to nevada mail voting law ",2020-09-21,"22:35:02","judge dismisses challenge nevada mail voting law ",-1,"negative","trump"
"212","how can trump have federal courts decide the election day winner over actual votes we have got to have so many peo ",2020-09-21,"22:34:35"," can federal courts decide election day winner actual votes got many peo ",2,"postive","trump"
"213"," trump sept rv tracking",2020-09-21,"22:32:27"," sept rv tracking",0,"neutral","trump"
"214","threats and invective hurled at local health director who sought to postpone president trumps rally in tulsa emai ",2020-09-21,"22:29:05","threats invective hurled local health director sought postpone president rally tulsa emai ",-2,"negative","trump"
"215","keep trump drain the swamp and arrest them all thats the tweet ",2020-09-21,"22:28:31","keep drain swamp arrest thats tweet ",-3,"negative","trump"
"216","usa georgia redfield amp wilton poll presidential election trump gop conservative biden dems centrel ",2020-09-21,"22:24:40","usa georgia redfield amp wilton poll presidential election gop conservative dems centrel ",-1,"negative","trump"
"217","trump isnt an autocrat hes a despot as is with a cult following hell do whatever it takes to be r ",2020-09-21,"22:24:16"," isnt autocrat hes despot cult following hell whatever takes r ",-4,"negative","trump"
"218","i have a feeling trump is going to win again but were going to flip the senate still good trump can and ",2020-09-21,"22:22:23"," feeling going win going flip senate still good can ",2,"postive","trump"
"219","judge dismisses trump challenge to nevada mail voting law abc news top stories ",2020-09-21,"22:20:48","judge dismisses challenge nevada mail voting law abc news top stories ",0,"neutral","trump"
"220"," trump giving himself an a for his handling of a pandemic that has claimed american ",2020-09-21,"22:18:25"," giving handling pandemic claimed american ",0,"neutral","trump"
